"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","FDISTOCK","INWARD","PC_GDP","A","2014",33.852244076598,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2015",34.818054721257,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2016",33.197643539168,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2017",35.256825796681,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2018",25.910994144803,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2005",39.953031630337,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2006",44.317407534994,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2007",45.453072564841,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2008",39.950866571862,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2009",51.377468944376,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2010",55.191766899588,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2011",48.537978249342,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2012",58.605943829624,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2013",53.601538046535,"B"
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2014",42.472214529201,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2015",40.339830081691,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2016",45.02455030708,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2017",48.058693851284,
"FIN","FDISTOCK","OUTWARD","PC_GDP","A","2018",46.340050443061,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2005",371436.25339153,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2006",493763.54668774,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2007",623627.85956131,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2008",563039.7954071,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2009",648064.60452384,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2010",630691.97362672,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2011",698832.23155545,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2012",680337.22723773,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2013",761382.72030444,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2014",700026.62550482,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2015",687394.41041915,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2016",694881.1647416,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2017",819327.69686906,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2018",820534.64603373,
"FRA","FDISTOCK","INWARD","MLN_USD","A","2019",868641.8011978,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2005",625564.85903032,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2006",823516.20703279,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2007",1010036.690711,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2008",934280.46207376,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2009",1120570.5220436,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2010",1172979.1489879,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2011",1247922.3406921,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2012",1272327.0363197,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2013",1325442.7974696,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2014",1294150.5378805,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2015",1268227.8167674,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2016",1284859.477525,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2017",1440433.588205,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2018",1499081.2067898,
"FRA","FDISTOCK","OUTWARD","MLN_USD","A","2019",1532740.2325189,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2005",16.906942120884,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2006",21.27799371058,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2007",23.439446825251,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2008",19.214383007219,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2009",23.994506565651,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2010",23.842993294606,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2011",24.39070911653,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2012",25.350985637987,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2013",27.077384515106,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2014",24.511040858695,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2015",28.181273494766,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2016",28.099118322962,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2017",31.571484544408,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2018",29.432377118602,
"FRA","FDISTOCK","INWARD","PC_GDP","A","2019",31.988066557968,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2005",28.474304185208,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2006",35.488186180107,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2007",37.962866700867,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2008",31.88339932787,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2009",41.488975884133,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2010",44.343887592556,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2011",43.55510441196,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2012",47.409936033521,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2013",47.137298132418,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2014",45.313957434713,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2015",51.993839950195,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2016",51.956248520248,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2017",55.504808321558,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2018",53.771676336787,
"FRA","FDISTOCK","OUTWARD","PC_GDP","A","2019",56.443745288658,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2005",647785.77326885,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2006",836233.37284341,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2007",1012729.2801413,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2008",927427.97494781,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2009",965013.68678865,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2010",959199.62586852,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2011",988550.91214905,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2012",863410.29023747,"B"
"DEU","FDISTOCK","INWARD","MLN_USD","A","2013",955173.07957523,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2014",862228.96685687,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2015",795470.87642896,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2016",805991.35659323,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2017",991192.13240585,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2018",1026356.766659,
"DEU","FDISTOCK","INWARD","MLN_USD","A","2019",1061062.6825432,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2005",831337.7374071,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2006",1042288.950349,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2007",1311074.6356544,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2008",1249812.1085595,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2009",1357952.7445613,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2010",1383601.0154997,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2011",1432696.3384655,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2012",1344221.6358839,"B"
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2013",1448427.8030616,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2014",1388804.1762778,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2015",1362439.8475776,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2016",1380579.7406978,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2017",1654161.6694651,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2018",1658398.2138768,
"DEU","FDISTOCK","OUTWARD","MLN_USD","A","2019",1762985.8458773,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2005",22.754361562763,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2006",27.923744201042,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2007",29.563745501819,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2008",24.762685626037,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2009",28.289058802904,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2010",28.214510425652,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2011",26.366173878403,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2012",24.479025695284,"B"
"DEU","FDISTOCK","INWARD","PC_GDP","A","2013",25.581763962025,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2014",22.17043780353,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2015",23.661336571172,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2016",23.23314120895,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2017",27.038873474059,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2018",25.986684014615,
"DEU","FDISTOCK","INWARD","PC_GDP","A","2019",27.591387693127,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2005",29.201875432172,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2006",34.804411039176,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2007",38.273088003311,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2008",33.37046667976,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2009",39.8079380307,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2010",40.698123960809,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2011",38.212215790498,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2012",38.110775765608,"B"
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2013",38.792276464108,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2014",35.710232194693,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2015",40.525868069777,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2016",39.795965308392,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2017",45.12411531934,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2018",41.989561285502,
"DEU","FDISTOCK","OUTWARD","PC_GDP","A","2019",45.843875928711,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2005",29188.392119854,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2006",41288.028447254,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2007",53220.962755778,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2008",38121.08559499,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2009",42100.561878692,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2010",35025.387493319,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2011",29058.092896882,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2012",24762.53298153,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2013",25850.22755482,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2014",24567.136414496,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2015",26950.778184268,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2016",24614.878232276,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2017",33404.081992425,
"GRC","FDISTOCK","INWARD","MLN_USD","A","2018",34851.349327671,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2005",13601.509968149,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2006",22418.016594232,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2007",31650.228176064,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2008",37234.516353514,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2009",39456.850597897,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2010",42622.928915019,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2011",48041.143744339,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2012",44960.422163588,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2013",36299.820714384,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2014",32431.443605985,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2015",27287.786076331,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2016",18005.900476768,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2017",20104.273762284,
"GRC","FDISTOCK","OUTWARD","MLN_USD","A","2018",19554.192472093,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2005",11.775429155073,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2006",15.093594054417,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2007",16.688772489855,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2008",10.710917039957,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2009",12.707359418395,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2010",11.688621730123,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2011",10.083491968552,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2012",10.080141539666,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2013",10.774061604092,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2014",10.350799621689,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2015",13.703525382705,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2016",12.600069428582,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2017",16.407654852843,
"GRC","FDISTOCK","INWARD","PC_GDP","A","2018",15.976714474696,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2005",5.4872367197991,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2006",8.195316044475,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2007",9.9247257082923,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2008",10.46181685177,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2009",11.909398822516,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2010",14.224062280899,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2011",16.670828633701,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2012",18.302142976654,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2013",15.1293254098,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2014",13.664245133982,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2015",13.874882074949,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2016",9.2170107034667,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2017",9.8749603426737,
"GRC","FDISTOCK","OUTWARD","PC_GDP","A","2018",8.9641220766692,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2005",61110.292630396,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2006",80173.924092855,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2007",95462.656237328,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2008",88084.759629227,"B"
"HUN","FDISTOCK","INWARD","MLN_USD","A","2009",98898.452380952,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2010",91020.218206114,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2011",85614.905806582,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2012",104400.65535136,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2013",109150.010057,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2014",100410.82980421,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2015",86253.654495342,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2016",82701.004978038,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2017",93618.687647786,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2018",95786.690044138,
"HUN","FDISTOCK","INWARD","MLN_USD","A","2019",101082.30711814,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2005",9564.9914692387,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2006",14821.405432662,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2007",20709.058972784,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2008",21081.258338908,"B"
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2009",22936.53003573,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2010",23612.944349437,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2011",27556.903780658,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2012",39165.070592037,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2013",39929.254270169,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2014",40533.127471252,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2015",35536.857705055,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2016",25018.825833362,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2017",29846.637388919,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2018",30870.116177832,
"HUN","FDISTOCK","OUTWARD","MLN_USD","A","2019",37150.400580172,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2005",54.089047467666,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2006",69.368227232212,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2007",68.204175469277,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2008",55.701796253755,"B"
"HUN","FDISTOCK","INWARD","PC_GDP","A","2009",75.633393607197,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2010",69.409236093108,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2011",60.672630215508,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2012",81.465190120426,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2013",80.607647982778,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2014",71.436886060645,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2015",69.263520666429,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2016",64.859718038577,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2017",66.156660806884,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2018",60.669451881197,
"HUN","FDISTOCK","INWARD","PC_GDP","A","2019",62.796835080774,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2005",8.4660252035864,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2006",12.823803145308,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2007",14.79577824099,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2008",13.331068413077,"B"
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2009",17.540897379197,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2010",18.006509559141,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2011",19.528723616719,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2012",30.561014307068,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2013",29.487888006092,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2014",28.837132553246,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2015",28.536853220601,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2016",19.621454293561,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2017",21.091449961288,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2018",19.552539367995,
"HUN","FDISTOCK","OUTWARD","PC_GDP","A","2019",23.079484876529,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2005",4688.7265798666,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2006",7692.2129231148,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2007",16451.091886988,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2008",9215.0771194677,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2009",8622.488,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2010",11784.06808271,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2011",12655.790074159,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2012",10367.35131275,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2013",7367.0072133588,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2014",7888.8573680063,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2015",7851.0207971455,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2016",9840.9945045205,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2017",10129.936793718,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2018",8891.6702484312,
"ISL","FDISTOCK","INWARD","MLN_USD","A","2019",8702.2956234517,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2005",10097.729437917,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2006",14008.408396637,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2007",25171.737299119,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2008",9412.2104648084,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2009",10179.732429826,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2010",11466.375426669,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2011",11520.756254584,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2012",12305.348412174,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2013",9503.1826187045,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2014",8414.8620961387,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2015",7636.6136558482,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2016",6058.2343556107,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2017",5268.5500861904,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2018",5243.4281784578,
"ISL","FDISTOCK","OUTWARD","MLN_USD","A","2019",5507.7539223782,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2005",27.888336534523,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2006",44.679566710316,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2007",76.46335992093,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2008",51.465926766904,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2009",65.497033734153,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2010",86.117556528644,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2011",83.48972572589,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2012",70.410764072167,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2013",45.947592312089,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2014",44.423994503952,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2015",45.149092231027,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2016",47.729186088739,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2017",41.366604298062,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2018",34.547394661628,
"ISL","FDISTOCK","INWARD","PC_GDP","A","2019",35.977739471853,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2005",60.060844240399,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2006",81.366652706936,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2007",116.99622263128,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2008",52.5669105333,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2009",77.325973473197,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2010",83.795869733106,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2011",76.001954379286,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2012",83.57283916962,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2013",59.270793143758,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2014",47.386049724569,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2015",43.916094886154,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2016",29.382659932927,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2017",21.514648223187,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2018",20.37263839075,
"ISL","FDISTOCK","OUTWARD","PC_GDP","A","2019",22.770604937896,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2005",163524.83189808,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2006",156491.50533386,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2007",203683.20329751,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2008",188302.01809325,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2009",250122.46074053,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2010",285571.88669161,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2011",290478.71652219,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2012",383164.10447361,"B"
"IRL","FDISTOCK","INWARD","MLN_USD","A","2013",414746.62696042,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2014",429823.26224475,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2015",890125.61989875,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2016",840646.14735954,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2017",1058011.5135524,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2018",1000392.7181131,
"IRL","FDISTOCK","INWARD","MLN_USD","A","2019",1120238.1487306,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2005",104148.8734222,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2006",120728.30238377,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2007",150060.35624908,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2008",168936.67362561,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2009",295358.01757672,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2010",340109.56707643,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2011",330793.11683271,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2012",412010.80556992,"B"
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2013",534764.83294994,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2014",618800.24254097,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2015",909668.06227872,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2016",856581.63803099,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2017",986845.76637083,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2018",942868.10167163,
"IRL","FDISTOCK","OUTWARD","MLN_USD","A","2019",1085106.7175916,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2005",77.233446638177,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2006",67.372533217263,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2007",75.365342366145,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2008",68.185248279002,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2009",105.42422834183,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2010",128.42454728436,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2011",122.16100634493,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2012",170.30530017059,"B"
"IRL","FDISTOCK","INWARD","PC_GDP","A","2013",173.81676942527,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2014",166.07284564011,
